ELECTION DATE-NAME,OFFICE NAME,CANDIDATE NAME,COUNTY NAME,TOTAL VOTES PER OFFICE PER COUNTY
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",COLLINGSWORTH,"1,003"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,COLORADO,"2,312"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",COLORADO,60
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,COLORADO,125
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",COLORADO,"7,305"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,COMAL,"22,172"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",COMAL,880
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,COMAL,"2,106"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",COMAL,"62,150"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,COMANCHE,791
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",COMANCHE,26
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,COMANCHE,108
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",COMANCHE,"4,989"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,CONCHO,181
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",CONCHO,8
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,CONCHO,19
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",CONCHO,"1,021"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,COOKE,"2,846"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",COOKE,103
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,COOKE,336
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",COOKE,"15,444"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,CORYELL,"6,601"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",CORYELL,302
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,CORYELL,690
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",CORYELL,"15,371"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,COTTLE,111
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",COTTLE,5
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,COTTLE,7
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",COTTLE,529
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,CRANE,235
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",CRANE,6
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,CRANE,34
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",CRANE,"1,193"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,CROCKETT,342
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",CROCKETT,10
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,CROCKETT,23
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",CROCKETT,"1,092"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,CROSBY,476
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",CROSBY,15
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,CROSBY,31
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",CROSBY,"1,342"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,CULBERSON,381
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",CULBERSON,11
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,CULBERSON,15
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",CULBERSON,340
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DALLAM,192
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",DALLAM,5
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,DALLAM,24
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",DALLAM,"1,365"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DALLAS,"559,384"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",DALLAS,"12,160"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,DALLAS,"19,338"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",DALLAS,"317,791"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DAWSON,740
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",DAWSON,20
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,DAWSON,64
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",DAWSON,"2,726"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DEAF SMITH,"1,239"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",DEAF SMITH,27
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,DEAF SMITH,84
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",DEAF SMITH,"3,161"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DELTA,367
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",DELTA,8
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,DELTA,45
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",DELTA,"2,052"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DENTON,"162,408"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",DENTON,"5,758"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,DENTON,"10,731"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",DENTON,"225,632"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DEWITT,"1,401"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",DEWITT,27
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,DEWITT,100
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",DEWITT,"6,291"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DICKENS,128
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",DICKENS,4
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,DICKENS,8
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",DICKENS,814
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DIMMIT,"2,142"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",DIMMIT,30
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,DIMMIT,48
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",DIMMIT,"1,164"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DONLEY,160
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",DONLEY,9
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,DONLEY,25
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",DONLEY,"1,407"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,DUVAL,"2,494"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",DUVAL,70
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,DUVAL,92
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",DUVAL,"1,609"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,EASTLAND,803
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",EASTLAND,41
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,EASTLAND,125
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",EASTLAND,"7,065"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,ECTOR,"10,694"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",ECTOR,347
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,ECTOR,896
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",ECTOR,"31,451"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,EDWARDS,151
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",EDWARDS,2
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,EDWARDS,20
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",EDWARDS,792
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,ELLIS,"25,142"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",ELLIS,696
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,ELLIS,"2,064"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",ELLIS,"56,551"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,EL PASO,"160,729"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",EL PASO,"5,627"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,EL PASO,"7,552"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",EL PASO,"81,614"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,ERATH,"2,558"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",ERATH,111
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,ERATH,366
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",ERATH,"13,524"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,FALLS,"1,725"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",FALLS,47
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,FALLS,98
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",FALLS,"4,066"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,FANNIN,"2,399"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",FANNIN,85
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,FANNIN,312
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",FANNIN,"11,723"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,FAYETTE,"2,537"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",FAYETTE,62
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,FAYETTE,193
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",FAYETTE,"9,957"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,FISHER,337
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",FISHER,8
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,FISHER,40
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",FISHER,"1,406"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,FLOYD,386
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",FLOYD,8
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,FLOYD,32
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",FLOYD,"1,544"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,FOARD,91
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",FOARD,0
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,FOARD,3
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",FOARD,408
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,FORT BEND,"176,050"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",FORT BEND,"3,248"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,FORT BEND,"5,717"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",FORT BEND,"157,569"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,FRANKLIN,694
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",FRANKLIN,20
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,FRANKLIN,72
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",FRANKLIN,"4,095"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,FREESTONE,"1,495"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",FREESTONE,36
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,FREESTONE,143
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",FREESTONE,"6,808"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,FRIO,"2,335"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",FRIO,46
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,FRIO,66
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",FRIO,"2,373"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,GAINES,534
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",GAINES,23
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,GAINES,82
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",GAINES,"5,053"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,GALVESTON,"53,564"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",GALVESTON,"1,678"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,GALVESTON,"3,663"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",GALVESTON,"92,535"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,GARZA,207
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",GARZA,3
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,GARZA,23
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",GARZA,"1,363"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,GILLESPIE,"2,924"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",GILLESPIE,109
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,GILLESPIE,291
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",GILLESPIE,"12,230"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,GLASSCOCK,41
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",GLASSCOCK,0
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,GLASSCOCK,7
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",GLASSCOCK,588
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,GOLIAD,862
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",GOLIAD,23
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,GOLIAD,46
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",GOLIAD,"2,918"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,GONZALES,"1,845"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",GONZALES,50
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,GONZALES,95
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",GONZALES,"5,499"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,GRAY,734
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"KATIJA ""KAT"" GRUENE",GRAY,37
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,MATT STERETT,GRAY,161
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,"JAMES ""JIM"" WRIGHT",GRAY,"6,679"
11/03/2020 - 2020 NOVEMBER 3RD GENERAL ELECTION,RAILROAD COMMISSIONER,CHRYSTA CASTAÑEDA,GRAYSON,"12,929"
